,User-ID,ISBN,Book-Rating
14858,2276,0061030643,8
14861,2276,0061000035,9
14881,2276,0312983220,8
14882,2276,0312253486,10
14908,2276,0345315642,10
14915,2276,0345379144,10
14916,2276,0345382447,7
14922,2276,0679450440,9
14925,2276,0345423615,9
14927,2276,0345447867,9
14932,2276,0380542625,10
14936,2276,038072880X,9
14944,2276,0385508417,5
14952,2276,0515132136,10
14977,2276,0425119653,8
14981,2276,039914465X,9
14983,2276,039914739X,4
14986,2276,0440145465,10
14991,2276,0385472943,10
14992,2276,0385497466,10
15031,2276,0446349461,9
15034,2276,0446364622,8
15039,2276,0446609323,9
15044,2276,0446359408,7
15053,2276,0449209695,10
15081,2276,0451204891,9
15092,2276,0451456718,10
15098,2276,0515130125,10
15139,2276,0553290797,8
15142,2276,0553574582,7
15145,2276,0553576801,8
15146,2276,0553106341,9
15148,2276,0553583468,10
15149,2276,0553584510,9
15150,2276,0553585681,10
15158,2276,0671016768,8
15165,2276,0671442686,10
15175,2276,0671524313,10
15186,2276,0671625810,9
15204,2276,0671729446,5
15207,2276,0671795988,7
15208,2276,0671797050,10
15229,2276,0671876015,10
15234,2276,0684852802,9
15238,2276,0743412753,9
15243,2276,0756400619,8
15253,2276,0805063889,10
15257,2276,0812513711,8
15260,2276,0812517725,8
15268,2276,0812575962,10
15270,2276,0812585151,5
15310,2276,0886774632,10
15313,2276,0886776120,10
15359,2287,0060981180,6
15361,2287,0140077022,5
15363,2287,0375406328,6
15364,2287,0380014033,7
15366,2287,0684195976,7
15367,2287,0446360856,6
15368,2287,0425113884,7
15391,2288,0425107469,10
15392,2288,0440206707,7
15397,2288,0553801430,9
15425,2313,0020442602,9
15433,2313,034545104X,5
15436,2313,0385482388,5
15437,2313,0394756827,10
15439,2313,080411109X,3
15440,2313,0804114986,5
15443,2313,0452260116,9
15446,2313,0553574019,7
15449,2313,0679733760,7
15450,2313,0679741410,6
15451,2313,0679745580,8
15499,2337,0060987561,7
15503,2337,0345333853,9
15505,2337,0385508417,7
15506,2337,0440403278,10
15508,2337,0451171926,9
15509,2337,0451158237,8
15510,2337,0671510126,8
15513,2337,0842314296,10
15541,2358,0064408655,9
15544,2358,0140071083,6
15552,2358,0345348176,8
15573,2358,0440400759,8
15584,2358,0446603775,8
15585,2358,0446603783,8
15589,2358,0451160312,6
15668,2363,0440234948,6
15691,2363,0671726889,9
15721,2399,0345317580,7
15722,2399,0345334310,8
15723,2399,0394498216,9
15726,2399,0671876015,9
15728,2399,0812533666,4
15757,2411,0971880107,3
15770,2437,0061032093,9
15776,2437,0515114693,9
15778,2437,051512317X,7
15780,2437,0671003518,9
15782,2437,0671739751,9
15783,2439,0060004533,8
15784,2439,0060507403,8
15785,2439,0345367421,7
15791,2439,0679767398,7
15935,2462,0449003183,8
15940,2462,0804110379,8
16047,2589,0440237416,8
16048,2589,0451410777,6
16051,2589,0671027573,4
16083,2622,0306812274,10
16181,2719,0140089365,7
16186,2719,038072345X,5
16187,2719,0395869463,7
16193,2719,0451521285,10
16252,2766,0060198133,8
16253,2766,0060975849,9
16286,2766,0316168815,9
16290,2766,0345319672,7
16302,2766,0399139869,6
16308,2766,0385505833,7
16322,2766,0380759500,8
16324,2766,0385301499,8
16328,2766,0440219078,8
16329,2766,0440221595,8
16334,2766,0440237688,7
16336,2766,0440784743,7
16341,2766,0446601640,6
16343,2766,0446607339,8
16344,2766,0446527785,7
16360,2766,0553211587,8
16364,2766,0553279912,7
16377,2766,0670030643,8
16390,2766,0671721291,6
16398,2766,0679733760,5
16399,2766,0679751602,6
16406,2766,0684801221,10
16413,2766,0688031188,9
16418,2766,0736903054,10
16420,2766,014025448X,8
16422,2766,0767902513,8
16435,2766,0805421351,10
16449,2766,0842345523,9
16458,2766,0743400526,9
16462,2766,0898157803,8
16480,2766,0971880107,6
16506,2766,0684814994,7
16513,2766,1576734013,8
16576,2793,0380762277,7
16588,2793,039914840X,7
16595,2793,0553584014,8
16599,2793,0671695126,6
16600,2793,0671759329,5
16625,2799,0671434225,8
16630,2799,0812513711,9
16631,2799,0812517725,9
16652,2853,0449911594,10
16653,2853,0553348973,10
16665,2855,0020519001,5
16671,2855,0399144463,5
16673,2855,0425180964,8
16691,2891,0060504072,9
16703,2891,0061054887,6
16726,2891,0345404475,7
16729,2891,0374100128,7
16744,2891,0385482388,7
16745,2891,038548951X,8
16746,2891,0385721676,9
16764,2891,044900483X,9
16767,2891,0449912558,9
16772,2891,0452260116,8
16794,2891,0553562967,7
16803,2891,0671021001,7
16811,2891,0394717155,8
16818,2891,074325547X,8
16822,2891,0399134204,7
16831,2891,0918949165,7
16835,2891,140003065X,9
16836,2891,0385512104,8
16839,2891,0028604199,4
16852,2891,1594200106,6
16924,2954,0440235502,10
16959,2977,0060981180,8
16973,2977,0142001430,7
16994,2977,0312194390,8
17005,2977,037570504X,5
17007,2977,0684863472,3
17009,2977,0380704161,9
17015,2977,0385491050,3
17016,2977,0385491077,7
17027,2977,0425130215,9
17032,2977,0425175111,8
17044,2977,0446605786,8
17046,2977,0449002632,8
17047,2977,0449209113,8
17060,2977,0486266907,7
17068,2977,0452281903,6
17087,2977,0142001821,6
17089,2977,0671003755,9
17091,2977,0671496107,10
17133,2977,0821221817,10
17219,3017,0380792737,6
17221,3017,014013168X,9
17224,3017,0811802981,8
17328,3106,0451456718,10
17329,3106,0765342987,10
17340,3142,0060092963,8
17341,3142,0060517611,8
17361,3145,0375821813,8
17364,3145,0380720191,10
17368,3145,0394571029,10
17371,3145,039914739X,7
17373,3145,0440128994,7
17374,3145,0440129613,7
17375,3145,0385416342,9
17377,3145,0440419468,8
17378,3145,0446343455,8
17379,3145,0446350982,9
17385,3145,0316154059,8
17386,3145,0375411070,9
17402,3145,067975833X,10
17405,3145,0743469801,9
17411,3145,1573221937,5
17436,3167,0345257189,5
17440,3167,0345300793,9
17441,3167,0394498216,5
17451,3167,0380012863,8
17458,3167,067102096X,8
17459,3167,0440219078,10
17466,3167,0449219631,7
17468,3167,0451458125,8
17470,3167,0515090174,7
17476,3167,1853260401,10
17477,3167,0553234617,10
17480,3167,039308700X,10
17481,3167,0671434225,9
17484,3167,0394564243,6
17489,3167,0671721380,7
17498,3167,080410526X,6
17526,3192,0064407667,7
17528,3192,0316779989,7
17598,3282,0441135560,10
17599,3282,0451160533,9
17600,3282,0451176812,9
17603,3282,0451181379,8
17671,3326,345305136X,8
17672,3326,3453061187,6
17705,3329,0345379802,8
17708,3329,0553297988,7
17709,3329,0553568728,7
17712,3329,0446604275,5
17714,3329,0884046818,9
17715,3329,0886778697,9
17717,3331,006109157X,8
17719,3331,0345444892,7
17724,3331,0425161242,10
17727,3331,0446611867,10
17729,3331,0345433319,4
17731,3331,0553576011,9
17732,3331,067102535X,9
17734,3331,0671868713,9
17747,3344,0312423799,7
17748,3344,042518336X,8
17749,3344,0743486226,8
17752,3346,0020427859,5
17754,3346,0060275103,5
17758,3346,0441328091,8
17762,3346,0312890044,9
17763,3346,0316107018,7
17765,3346,0316168815,9
17776,3346,0345441435,6
17790,3346,0441068804,7
17801,3346,0689710887,6
17816,3346,0836218256,10
17817,3346,0836218353,10
17818,3346,0836218620,9
17819,3346,0836220676,6
17840,3350,0786867647,8
17841,3350,0385335830,8
17844,3350,0399134204,10
17882,3363,0064472779,10
17892,3363,0060652934,7
17905,3363,0060393203,10
17912,3363,0064405176,10
17929,3363,0060086386,8
17941,3363,0140186484,10
17996,3363,1550541129,10
17998,3363,0312187106,10
18017,3363,0786867647,10
18042,3363,0671870114,10
18056,3363,0345453387,8
18065,3363,0373250118,7
18066,3363,0373250126,8
18073,3363,0373250207,10
18075,3363,0373250223,9
18084,3363,0373250533,8
18102,3363,0375706429,8
18124,3363,0380754843,8
18133,3363,0553109588,10
18169,3363,0385722435,10
18235,3363,0440416248,9
18244,3363,0446605336,10
18252,3363,044652087X,9
18257,3363,0618526412,10
18280,3363,0451409256,10
18336,3363,055323370X,10
18340,3363,0553264931,10
18411,3363,0671027344,9
18442,3363,0679751602,8
18514,3363,0763616052,9
18566,3363,0804108293,10
18784,3371,0373079613,7
18793,3371,0373484003,7
18798,3371,0380775840,5
18801,3371,0380807866,7
18802,3371,0394800133,10
18803,3371,0394800028,10
18806,3371,0399145087,8
18819,3371,0385324057,9
18844,3371,0553579231,6
18848,3371,0671004573,7
18852,3371,0440183057,7
18855,3371,0743457269,7
18857,3371,0671793551,7
18864,3371,0743202961,10
18869,3371,0802135196,7
18870,3371,0804108293,9
18873,3371,0812544420,5
18889,3373,006109157X,7
18890,3373,0061099368,8
18892,3373,0312278586,8
18894,3373,0312263120,5
18897,3373,0345386132,5
18900,3373,0380804697,7
18906,3373,0425178765,7
18907,3373,0425192725,8
18911,3373,0425161242,3
18913,3373,0425178951,5
18914,3373,0399150439,7
18919,3373,0385335555,5
18920,3373,0440479002,6
18923,3373,0805059555,7
18927,3373,0451208811,8
18928,3373,0452261368,10
18932,3373,0684832291,6
18935,3373,0743486226,5
18936,3373,0671027387,5
18938,3373,0743411439,7
18939,3373,0761107363,5
18983,3416,0399138714,8
18986,3416,2020564777,8
18994,3418,0141301074,9
18995,3418,0590224735,6
19001,3418,067988288X,7
19031,3462,0060920432,9
19034,3462,0316346624,9
19043,3467,006099486X,8
19045,3467,0425169863,9
19047,3467,0440237262,9
19049,3471,014004387X,10
19054,3471,0486264785,8
19132,3538,0679760806,10
19161,3538,8466303022,9
19215,3556,0765349671,10
19216,3556,0440241537,9
19225,3556,0440940001,10
19227,3556,0446364495,10
19243,3556,0743486226,10
19251,3556,0842321934,10
19252,3556,0842321942,10
19258,3556,084232920X,10
19265,3556,0880296143,7
19268,3556,1841952974,8
19270,3569,0060928336,7
19276,3569,0767905938,6
19288,3578,0060987049,9
19292,3578,0316316962,10
19293,3578,0345347951,8
19303,3578,0553572997,9
19305,3578,0802130208,10
19306,3578,1550548913,9
19324,3594,042519471X,8
19325,3594,0440208459,8
19326,3594,0449208672,7
19330,3594,0752844059,7
19331,3594,0752848224,6
19360,3640,0066620996,5
19361,3640,0142002267,8
19362,3640,0312951426,8
19363,3640,0330330373,8
19364,3640,0375703764,6
19371,3640,0670820555,5
19374,3640,0743486226,8
19375,3640,0743249925,8
19420,3669,0618526412,10
19424,3669,055308576X,9
19439,3675,0394550846,10
19454,3675,014029628X,7
19493,3675,8495501090,6
19494,3675,8495501198,4
19513,3693,0441003257,8
19519,3693,0671039288,9
19523,3693,0743445600,9
19535,3719,0312978332,6
19539,3719,0151006261,8
19540,3719,0446611514,9
19541,3719,0451124383,8
19543,3719,0451408888,8
19545,3719,051512608X,7
19546,3719,0515127221,7
19550,3719,0684857820,8
19669,3757,0451169522,7
20139,3757,8477204055,8
20270,3799,1573226882,8
20278,3814,0060987103,5
20280,3814,0156011042,4
20281,3814,0375501851,7
20285,3814,1573220221,5
20295,3817,0380018179,8
20296,3817,0679430946,9
20298,3817,0385319673,7
20299,3817,014038572X,10
20310,3827,0060504080,10
20314,3827,0446364754,10
20315,3827,1878448900,6
20321,3827,015201800X,8
20322,3827,0152017682,6
20323,3827,0152018018,9
20325,3827,0312274920,8
20330,3827,0394498216,7
20332,3827,0394558235,8
20333,3827,0345371984,10
20334,3827,0679405283,8
20336,3827,0679441018,8
20338,3827,0345414365,8
20339,3827,0345423399,7
20342,3827,034544356X,5
20343,3827,0345460952,10
20345,3827,0375758682,8
20351,3827,038081658X,10
20353,3827,038533303X,10
20356,3827,0385483503,10
20357,3827,0385497288,10
20359,3827,0345313860,7
20364,3827,0441002617,7
20365,3827,0441005195,8
20366,3827,0441004326,8
20376,3827,0525455205,7
20382,3827,0553562614,10
20383,3827,0553568736,10
20384,3827,0553573314,9
20385,3827,0553573861,10
20386,3827,0553573985,10
20393,3827,0743421574,6
20397,3827,0756401364,7
20398,3827,0765342987,10
20399,3827,0765345048,10
20403,3827,0399146431,10
20406,3827,0826308791,8
20412,3827,0886777844,7
20414,3827,0886779758,7
20418,3827,1931561230,8
20432,3840,0345445732,10
20434,3840,0373711646,8
20438,3840,0440241537,8
20441,3840,0425103285,10
20447,3840,0451410157,9
20450,3840,051513287X,9
20453,3840,0671042513,8
20467,3840,1570613818,9
20596,3917,0140107649,8
20600,3917,0156007754,7
20601,3917,031205436X,10
20604,3917,0380732181,7
20605,3917,0440111498,7
20607,3917,0394758285,7
20612,3917,0671027638,7
20613,3917,0679722645,7
20615,3917,0679437851,8
20616,3917,0688156819,10
20620,3917,0872860175,8
20623,3917,0140293442,6
20630,3923,0060929596,7
20633,3923,0060177349,6
20635,3923,0064407667,5
20636,3923,0060283130,5
20650,3923,0380731797,8
20651,3923,0380731800,4
20654,3923,0380807343,6
20659,3923,051513449X,6
20661,3923,0441000916,4
20662,3923,0553577808,8
20663,3923,0553580531,9
20664,3923,0553581112,6
20671,3923,0684853205,8
20673,3923,0767902890,7
20716,3965,0679419454,9
20752,4017,0393050424,10
20753,4017,0060175966,9
20755,4017,0060976845,10
20757,4017,0061097314,8
20760,4017,0060926201,9
20765,4017,006017143X,10
20769,4017,0786865504,10
20772,4017,0064401774,10
20774,4017,0140042598,10
20775,4017,0140070206,10
20777,4017,0140244824,10
20781,4017,015600710X,10
20782,4017,0156007754,9
20785,4017,0156907399,9
20789,4017,0552996181,5
20791,4017,0312186886,8
20792,4017,0312187106,9
20797,4017,0786867647,10
20801,4017,0316168815,10
20803,4017,0316789844,10
20804,4017,0316899992,5
20806,4017,0345432479,10
20807,4017,0671870114,8
20811,4017,0345423097,10
20814,4017,0345433491,9
20818,4017,0812541642,10
20819,4017,0452282195,10
20820,4017,0345446666,10
20822,4017,0061093106,10
20826,4017,0375701966,9
20827,4017,037570504X,10
20828,4017,0375406182,9
20830,4017,0679442790,10
20831,4017,0375724443,10
20834,4017,0380005239,10
20837,4017,0688152449,8
20839,4017,0688180639,9
20840,4017,0399142991,9
20842,4017,0688171478,9
20846,4017,0440221099,8
20847,4017,044022103X,10
20848,4017,0385333293,8
20849,4017,0007110928,10
20850,4017,0385486804,10
20851,4017,0345460359,9
20858,4017,0395859972,9
20862,4017,0425174344,9
20869,4017,0446601640,7
20872,4017,0446677450,10
20873,4017,0449002985,8
20874,4017,0804114609,8
20876,4017,0452260116,9
20877,4017,0452264790,5
20879,4017,0451161394,10
20882,4017,0452282438,9
20883,4017,0452282829,10
20890,4017,0609608738,10
20892,4017,0140296409,10
20896,4017,0671748092,10
20901,4017,0679723056,9
20904,4017,0151001006,10
20905,4017,0679442588,8
20910,4017,068484477X,5
20911,4017,0684852047,8
20914,4017,0688171877,7
20920,4017,074341134X,10
20921,4017,0743202961,10
20925,4017,0786866470,9
20928,4017,0786869011,9
20931,4017,0380792648,9
20950,4017,1565122968,10
20955,4017,1573220221,9
20956,4017,1573221465,9
21009,4066,0345300203,10
21010,4066,0345379330,9
21012,4066,0440154472,6
21013,4066,0385497466,7
21030,4090,0316788228,8
21043,4091,0445406518,8
21045,4091,080501084X,8
21046,4091,0451210220,7
21047,4091,0671027387,8
21055,4092,0345301293,8
21079,4092,0451131312,8
21082,4092,0670846503,6
21093,4092,0743486226,7
21094,4092,0671441981,7
21099,4092,076534128X,6
21117,4098,0060977337,6
21118,4098,0060392452,9
21120,4098,0312263120,3
21121,4098,0765349671,10
21124,4098,0553380168,10
21125,4098,0743486226,7
21144,4114,0425080021,8
21196,4131,0375803483,8
21197,4131,0380728133,8
21208,4131,0590660543,9
21222,4131,0971880107,1
21244,4138,0786866470,6
21267,4149,0385505833,4
21276,4157,006098726X,8
21296,4157,0156997789,9
21301,4157,0316779989,10
21312,4157,0688147259,8
21323,4157,0440136482,3
21324,4157,0385319673,9
21361,4157,0812968379,9
21364,4157,0836221192,7
21384,4164,0446691798,7
21385,4164,0451188470,1
21425,4197,0312973055,8
21428,4197,0446608815,4
21433,4197,0399147101,8
21434,4197,0425190641,7
21435,4197,0553580388,8
21438,4197,0679463070,8
21439,4197,0671011375,9
21459,4221,0373250126,8
21460,4221,0373250193,10
21461,4221,0373250223,8
21466,4221,0385334206,6
21467,4221,0385335482,9
21469,4221,0451410947,8
21471,4221,1558743669,9
21473,4223,0380815923,7
21476,4223,0671004530,7
21480,4223,3257227809,8
21484,4223,3442413338,8
21532,4260,2070408507,8
21558,4292,0028604032,5
21562,4292,1573220256,10
21579,4334,006098726X,6
21593,4334,0451099648,7
21600,4334,014013168X,8
21668,4365,0374525641,10
21669,4365,1573226122,10
21691,4385,0061093343,9
21865,4385,037329056X,8
21917,4385,0385472943,10
21919,4385,0441007147,10
21924,4385,0446356859,10
21925,4385,0446356875,10
21926,4385,0446360511,10
21928,4385,0446360732,10
21931,4385,0671722905,10
21932,4385,0446600342,10
21935,4385,0446603090,10
21937,4385,0449005844,10
21971,4385,0553567683,10
21973,4385,0553576011,10
22016,4385,155166531X,10
22017,4385,1551666014,10
22018,4385,1551667436,10
22060,4420,0449219143,8
22155,4483,0060931914,8
22158,4483,0393312836,8
22160,4483,0553211757,8
22161,4483,0553293400,7
22264,4570,039571091X,7
22266,4570,0671021001,8
22267,4570,0679772677,7
22273,4571,0142001430,6
22278,4571,0380868768,8
22308,4600,0804119538,10
22310,4600,0380764008,6
22314,4600,0449006379,8
22315,4600,0451458923,10
22320,4600,0812524853,5
22337,4622,006017143X,4
22359,4622,0385336179,10
22361,4622,0425154882,7
22387,4622,038550926X,8
22388,4622,0786866462,7
22389,4622,0802132952,1
22462,4769,0679733167,7
22484,4785,014019536X,5
22489,4785,0312278586,9
22493,4785,038070613X,9
22506,4785,0385491085,7
22516,4785,0684848066,4
22522,4785,0812566629,8
22534,4795,006098726X,8
22538,4795,0312283709,9
22539,4795,0316168815,9
22540,4795,0375406182,10
22544,4795,0446532231,8
22547,4795,1558743669,8
22555,4802,0316168815,9
22574,4809,0439139600,8
22575,4809,0380719223,8
22578,4809,1575665379,9
22587,4816,0380726297,9
22779,4938,0394534433,10
22783,4938,0345387791,8
22792,4938,042513525X,7
22797,4938,0385424728,8
22799,4938,0440972329,10
22800,4938,0441788386,10
22803,4938,0399133143,10
22807,4938,0515095826,8
22808,4938,0515127221,8
22819,4938,0684862719,8
22825,4938,0786885416,7
22897,5037,0380709538,8
22901,5037,038542471X,8
22902,5037,0385421982,9
22903,5037,0385472943,10
22904,5037,0385324057,6
22905,5037,0446525537,8
22908,5037,0486270556,10
22914,5037,0671695142,3
22916,5037,0671468200,3
22917,5037,0684810387,4
22919,5037,0874869870,10
22922,5048,006098726X,10
22926,5048,0679417397,9
22928,5048,0743466527,10
22974,5127,0804115486,9
23031,5163,0066211611,5
23033,5163,0385486804,5
23034,5163,0440414806,5
23035,5163,0689825587,5
23051,5204,0140012133,10
23065,5207,0515133701,8
23066,5207,0385503822,8
23113,5209,0345350804,10
23114,5209,0345384210,10
23115,5209,0380003821,9
23146,5209,087542127X,9
23173,5225,0394588169,5
23177,5225,3596122279,8
23216,5286,0375703764,7
23218,5286,0380812894,9
23219,5286,0671027344,10
23220,5286,0671027638,8
23221,5286,0743439775,9
23312,5331,0553282182,8
23332,5333,0380718340,7
23334,5333,0684195984,7
23338,5333,038542471X,9
23385,5350,3442413338,7
23391,5350,3453127013,7
23392,5350,3453146972,10
23438,5375,080411918X,7
23450,5385,0060391502,5
23454,5385,0679441018,10
23455,5385,0375401598,3
23457,5385,0440504708,7
23459,5385,1853260614,10
23464,5385,0679726225,8
23465,5385,0679732241,10
23491,5416,0385301499,7
